prim_cusip,innet,ln_sales,name
"78752",1,1,"S2 Security Corp"
"92393",1,1,"Verdasys Inc"
"75341",1,1,"QMSoutsource Inc"
"55420",1,1,"Mar Computer Systems Inc"
"08675",1,1,"Betcorp Ltd"
"87455",1,1,"System Suntec Inc"
"98548",1,1,"XToolsCRM"
"29228",1,1,"Empowertel Networks Inc"
"34962",1,1,"FortuneCity.com"
"68411",1,1,"OpenDesign Inc"
"45535",1,1,"Intelliden Corp"
"98128",1,1,"WorkWise Inc"
"75272",1,1,"Q4bis Inc"
"23682",1,1,"CyberDefender Corp"
"58537",1,1,"Megaxess Inc"
"25225",1,1,"Devilfish Gaming PLC"
"63019",1,1,"Namco Hometek Inc"
"75775",1,1,"RedPrairie Corp"
"97725",1,1,"Wisesoft Co Ltd"
"12609",1,1,"CSI Inc(Enrol Corp)"
"87821",1,1,"Teamstudio Partnersource"
"05753",1,1,"Axentis Inc"
"87594",1,1,"TransZap Inc"
"00100",1,1,"AD OPT Technologies Inc"
"05389",1,1,"Avnet Hall-Mark"
"29641",1,1,"EscoSoft Tech Ltd"
"37191",1,1,"Geo Interactive Media Group"
"74234",1,1,"Princeton Telecom Corp"
"12736",1,1,"carus HMS GmbH"
"67418",1,1,"Oar Consulting AG"
"93048",1,1,"Voice Automation Inc"
"01158",1,1,"Abaca Technology Corp"
"55452",1,1,"TheOnRamp Ltd"
"01977",1,1,"Allot Communications"
"84894",1,1,"Sports Network"
"26860",1,1,"EHPT"
"34959",1,1,"Fortress Technologies Inc"
"84790",1,1,"Speedware Corp"
"59088",1,1,"MessageGate Inc"
"23507",1,1,"DKSystems Inc"
"88836",1,1,"Titanic Information Services"
"23447",1,1,"Dalian Haihui Sci-Tech Co Ltd"
"89774",1,1,"TrueDemand Software Inc"
"908",1,1,"ACS Systems Inc"
"98165",1,1,"Working Concepts Inc"
"29157",1,1,"Emprisa Networks Inc"
"01912",1,1,"Allied Digital Services Pvt"
"68222",1,1,"On-line PLC-On-line Sports"
"74911",1,1,"Quote.com Inc"
"87915",1,1,"Telefonica Interactiva"
"20786",1,1,"Connectyx Technologies"
"58457",1,1,"Medical Information Tech Inc"
"83294",1,1,"Sonos Inc"
"45388",1,1,"HyperTec Systems Inc"
"88717",1,1,"Time America Inc"
"37971",1,1,"GlobeRanger Corp"
"78281",1,1,"Splunk Inc"
"40397",1,1,"HNC Financial Solutions"
"36190",1,1,"G2X Inc"
"14221",1,1,"Caringo Inc"
"14189",1,1,"Carefx Corp"
"98571",1,1,"Aculab Ltd"
"45964",1,1,"Interactive Software Systems"
"55696",1,1,"M2B World Holdings Ltd"
"82847",1,1,"SIS Software LLC"
"69518",1,1,"Postini Inc"
"36263",1,1,"GaiaX Co Ltd"
"54949",1,1,"Lucernex Technologies"
"20567",1,1,"ComStock Inc"
"55350",1,1,"MS Millenium"
"75226",1,1,"Quintiq"
"90394",1,1,"Ulysses Systems Inc"
"22750",1,1,"Cross Country Automotive"
"87394",1,1,"Talisma Corp"
"05169",1,1,"Axeda Corp"
"76047",1,1,"Reflexion Inc"
"01747",1,1,"Allegiant Legacy Solutions Inc"
"62900",1,1,"NCompass Labs Inc"
"79458",1,1,"Salmon Ltd"
"04559",1,1,"asianparenting Pte Ltd"
"76139",1,1,"Response Networks Inc"
"46005",1,1,"International Network Services"
"20410",1,1,"Computer Forensics Inc"
"21094",1,1,"Consumer Loyalty Group LLC"
"45457",1,1,"India Action Plan Co Ltd"
"69893",1,1,"Panorama Software Ltd"
"64174",1,1,"NetBooth Corp"
"64132",1,1,"Network Computer Inc(Oracle)"
"03825",1,1,"Ingenix Inc"
"21777",1,1,"Cor AG Insurance Technologies"
"52476",1,1,"Leftbrain Inc"
"60658",1,1,"Mitchell Humphrey & Co"
"33758",1,1,"FirstBI(China)Ltd"
"87376",1,1,"Tadpole-Cartesian Inc"
"04581",1,1,"Associated Software Consultant"
"23827",1,1,"Datavantage Corp"
"66908",1,1,"Banyan Systems Inc"
"51491",1,1,"Landmark Graphics Corp"
"75563",1,1,"Amtex Systems Pvt Ltd"
"04251",1,1,"Arrow Enterprise Computing"
"62458",1,1,"Move Inc"
"54411",1,1,"New World Systems Corp"
"91864",1,1,"VPIsystems"
"83248",1,1,"6788289 Canada Inc"
"81644",1,1,"Selling Source LLC"
"53590",1,1,"Linkon Corp"
"45285",1,1,"Immunix Inc"
"98661",1,1,"XCPT LLC"
"14463",1,1,"Woize Ltd"
"88476",1,1,"Thomson Healthcare"
"82254",1,1,"Shelron Technologies 2001 Ltd"
"28167",1,1,"Edustructures LLC"
"25518",1,1,"DiskSites Inc"
"74085",1,1,"Premises Networks Mgmt PLC"
"44976",1,1,"iXL Inc(iXL Holdings Inc)"
"84906",1,1,"Spoke Software Inc"
"13106",1,1,""
"72921",1,1,"Plimus Inc"
"29423",1,1,"Epicenter Inc"
"49383",1,1,"Kidz.net Services Pty Ltd"
"83634",1,1,"Sona Mobile Inc"
"Y2711",1,1,"GigaMedia Ltd"
"81650",1,1,"SelfCareNet Inc"
"55365",1,1,"M.Pos(HK)"
"52170",1,1,"Sentai Software Consulting"
"13376",1,1,"Caminus Corp"
"98595",1,1,"Yokogawa Infotec Corp"
"35099",1,1,"41st Parameter Inc"
"74218",1,1,"Cendyn"
"00445",1,1,"Akmin Technologies Inc"
"23245",1,1,"Cyber Dialogue"
"68564",1,1,"Orbis Financial Solutions"
"28642",1,1,"Eleven Technology Inc"
"37907",1,1,"Globat LLC"
"75643",1,1,"Rebis"
"86435",1,1,"Subex Systems Ltd"
"70803",1,1,"Pennant International Group"
"77536",1,1,"Rogue Wave Software Inc"
"23603",1,1,"DP&C Enterprises LLC"
"90465",1,1,"UniComp Inc"
"90519",1,1,"Unikotech Co"
"44698",1,1,"iStreamPlanet Co"
"83593",1,1,"Sophos PLC"
"04582",1,1,"Asset Control Systems Inc"
"71743",1,1,"PhilWeb.com Inc"
"29575",1,1,"Enigma Storage Systems"
"85224",1,1,"STAC Inc"
"04043",1,1,"Aristocrat Technologies Inc"
"08980",1,1,"BigFix Inc"
"69665",1,1,"Pajamas Media Inc"
"22579",1,1,"Creative Software"
"89338",1,1,"Transora Inc"
"53941",1,1,"Loquendo(Telecom Italia)"
"56582",1,1,"Marathon Multimedia"
"92522",1,1,"Vicorp Group PLC"
"00308",1,1,"AppsCo Software Inc"
"23708",1,1,"D2Xchange LLC"
"25263",1,1,"Dharma Pvt Ltd"
"81015",1,1,"Scottish Computer Services"
"85782",1,1,"StayWell Custom Communications"
"04320",1,1,"Artisan Software Tools Inc"
"01296",1,1,"Actium Developpement"
"53963",1,1,"Lockdown Networks Inc"
"13010",1,1,"CMP Channel Group"
"50212",1,1,"LPA Software Inc"
"69034",1,1,"Oversight Systems Inc"
"00192",1,1,"ASG"
"60454",1,1,"Mimosa Systems Inc"
"04091",1,1,"AREXERA Info Tech GmbH"
"03780",1,1,"Appcraft"
"93289",1,1,"WallStreet Direct Inc"
"69964",1,1,"Parallels Inc"
"23825",1,1,"Datascan Bhd"
"21723",1,1,"Copernio Corp"
"68301",1,1,"10tacle studios AG"
"75118",1,1,"Raxco Software"
"73732",1,1,"Posdata Co Ltd"
"75253",1,1,"RE2 Inc"
"69338",1,1,"Pi Graphix Inc"
"05664",1,1,"Bware Technologies Srl"
"69639",1,1,"Palisade Systems Inc"
"69405",1,1,"PICKSat Inc"
"05394",1,1,"Automated Document Exchange"
"74797",1,1,"Qiva"
"30036",1,1,"Everlink Payment Services Inc"
"26958",1,1,"eWise Systems Pty Ltd"
"50018",1,1,"Koei Co Ltd"
"64916",1,1,"New Wave Media Inc"
"87471",1,1,"Systemware Inc"
"87430",1,1,"TalentJet"
"92825",1,1,"Virtual Prototypes Inc"
"86154",1,1,"Stone Bond Technologies LP"
"44194",1,1,"Houghton Mifflin Learning Tech"
"20548",1,1,"Siemens AG-Computer Sys Div"
"97547",1,1,"Winsonic Holdings Ltd"
"01677",1,1,"Alldata Corp(AutoZone Inc)"
"83488",1,1,"SoftQuad Software Inc"
"83673",1,1,"Solidcore Systems Inc"
"19285",1,1,"Cold North Wind Inc"
"01471",1,1,"Aleri Labs"
"27098",1,1,"Dynamax Technologies Ltd"
"74188",1,1,"Princeton Financial Systems"
"31690",1,1,"FileOpen Systems Inc"
"74662",1,1,"Prevalent Networks LLC"
"29850",1,1,"Eurobase International Ltd"
"72204",1,1,"Ping Identity Corp"
"53944",1,1,"LMIC Inc"
"73982",1,1,"Primary SA"
"68318",1,1,"On the Scene Productions"
"12890",1,1,"AEC Software Inc"
"78769",1,1,"ST-Infonox Inc"
"25430",1,1,"Dimi Telecom Ltd"
"90616",1,1,"You Telecom India Pvt Ltd"
"54607",1,1,"Axiom Systems Inc"
"20368",1,1,"8848.net Inc"
"56176",1,1,"Manaris Corp"
"10569",1,1,"BravoBrava!"
"29970",1,1,"Eveo Inc"
"09197",1,1,"BitWine Inc"
"06030",1,1,"Bang Networks Inc"
"71581",1,1,"PestPatrol Inc"
"19058",1,1,"Coastline Micro Inc"
"63248",1,1,"Netarx Inc"
"98383",1,1,"Y-Point Inc"
"75516",1,1,"PressOK Entertainment"
"08630",1,1,"Besonders Pte Ltd"
"20809",1,1,"Connx Solutions Inc"
"25066",1,1,"Destiny Software Corp"
"84945",1,1,"Spooz Technologies Inc"
"29466",1,1,"EnTempus Inc"
"45171",1,1,"IKOS Systems Inc"
"13889",1,1,"Capgemini Finl Svcs USA Inc"
"91909",1,1,"Valen Technologies Inc"
"01170",1,1,"Advanced Systems Concepts Inc"
"46805",1,1,"iSkoot Inc"
"78745",1,1,"SplutterFish LLC"
"83316",1,1,"Solucient LLC"
"81108",1,1,"ScriptLogic Corp"
"34952",1,1,"Fortune Informatics Ltd"
"17183",1,1,"Cimage Enterprise Systems Ltd"
"15236",1,1,"Centraal Corporation"
"72154",1,1,"PilotFish Technology LLC"
"69574",1,1,"P2P Link LLC"
"25214",1,1,"Dex Overseas(Dex Group)"
"69463",1,1,"Pi-International"
"74628",1,1,"Prodiance Corp"
"57169",1,1,"MarquisNet LLC"
"63213",1,1,"Napera Networks Inc"
"92188",1,1,"Venafi Inc"
"52754",1,1,"Auto-Trol Technology Corp"
"14914",1,1,"Catcha.com Pte Ltd"
"69019",1,1,"Ovation Data Services Inc-Data"
"87481",1,1,"Tally Solutions Pvt Ltd"
"69462",1,1,"PTC Banking Systems Inc"
"76158",1,1,"Responsys Inc"
"17198",1,1,"CEO Software Inc"
"81145",1,1,"Seagull Software Systems Inc"
"87179",1,1,"Systel Computers"
"26987",1,1,"Encirq Corp"
"48164",1,1,"Kanbay Europe Ltd"
"75549",1,1,"Prolinx Ltd"
"92570",1,1,"Vibes"
"89349",1,1,"Transonet"
"92240",1,1,"Vcommerce Corp"
"79723",1,1,"Sanz Inc"
"99081",1,1,"Zango"
"19396",1,1,"CollegeZapps LLC"
"00408",1,1,"ANT Ltd"
"75213",1,1,""
"20992",1,1,"Computhink Inc"
"01548",1,1,"Alfanar IT"
"76288",1,1,"Reynolds & Reynolds Co"
"05377",1,1,"Axis Communications AB(Axis)"
"49369",1,1,"Kivera Inc"
"98108",1,1,"Tornado Group PLC"
"36376",1,1,"FutureNet Realty Technologies"
"78508",1,1,"SyVox Corp"
"20723",1,1,"Confirmit ASA"
"75214",1,1,"Qumas Inc"
"45564",1,1,"Infosec Corp"
"75324",1,1,"Provilla Inc"
"25051",1,1,"Determine Software Inc"
"01299",1,1,"APCToday.com Inc"
"97266",1,1,"Winbond Electronics Corp"
"05896",1,1,"Auxis Inc"
"92733",1,1,"Vinculum Japan Corp"
"36981",1,1,"GetMapping.com PLC"
"98193",1,1,"Worldman Technology Co Ltd"
"54136",1,1,"Logical Info Machines Inc"
"19324",1,1,"Creative Software"
"71919",1,1,"Phonetic Systems Inc"
"29262",1,1,"EnCyc Inc"
"29613",1,1,"Escapia Inc"
"29661",1,1,"Essential Security Software"
"76201",1,1,"Reynolds & Reynolds Canada Ltd"
"93704",1,1,"Bloodhound Search Technologies"
"25389",1,1,"Digital Paper Inc"
"06025",1,1,"Bandwidth.com Inc"
"00925",1,1,"AdventNet Inc"
"01121",1,1,"Aepona Ltd"
"03905",1,1,"Aperture Technologies Inc"
"20045",1,1,"Comino PLC"
"83683",1,1,"SolutionsIQ Inc"
"44572",1,1,"Hunt Power LP"
"54456",1,1,"Avotus Corp"
"45503",1,1,"International Barcode Corp"
"92413",1,1,"iVamosa"
"44455",1,1,"Hugin ASA"
"05379",1,1,"Avistar Communications Corp"
"61634",1,1,"MphasiS Corp"
"86327",1,1,"Streamwaves Inc"
"93727",1,1,"Washington.Newsweek Interactiv"
"02077",1,1,"Alpha Software Corp"
"46256",1,1,"iPolicy Networks Inc"
"68001",1,1,"The Online Investor"
"21249",1,1,"Convene.com"
"22669",1,1,"Critical Links Inc"
"22160",1,1,"CoStar Group Inc"
"75950",1,1,"RelevantKnowledge Inc"
"73196",1,1,"PolySpot UK Ltd"
"95072",1,1,"Werbas AG"
"04616",1,1,"Astute Solutions"
"48485",1,1,"Justsystems Corp"
"83187",1,1,"AOL Studios"
"25546",1,1,"DirectoryM"
"53611",1,1,"LinQpay Inc"
"46835",1,1,"iMedica Corp"
"88984",1,1,"Tomato Technologies Ltd"
"23785",1,1,"Data Return Corp(Divine Inc)"
"62906",1,1,"Necho Systems Corp"
"92371",1,1,"Verizon Online"
"74019",1,1,"Precise Connectivity Solutions"
"51824",1,1,"Laserfiche Corp"
"55354",1,1,"MP Interactive Corp"
"20632",1,1,"Compliance11(TM)Inc"
"36065",1,1,"Fun Technologies PLC"
"22902",1,1,"Cyrusoft International Inc"
"86269",1,1,"Stratature Inc"
"46762",1,1,"Intellidyn Inc"
"65383",1,1,"NIIT (USA) Inc"
"70473",1,1,"Peak Performance Solutions Inc"
"70969",1,1,"PeopleMed.com Inc"
"17072",1,1,"China.com Inc"
"65445",1,1,"ninemsn Pty Ltd"
"93212",1,1,"VODone Telemedia Co Ltd"
"34460",1,1,"FoneFriend Inc"
"74505",1,1,"RAS Infotech Ltd"
"55305",1,1,"ePlus Inc"
"60714",1,1,"MITEM Corp"
"60883",1,1,"MomentumSI"
"61951",1,1,"Mosaic Software"
"81710",1,1,"Sequiam Software Inc"
"37453",1,1,"Getronics North America"
"67201",1,1,"Numara Software  Inc"
"47091",1,1,"Janna Systems Inc"
"82914",1,1,"Sintesis(Soluziona)"
"99117",1,1,"Zynchros Inc"
"58641",1,1,"Medicsight Plc"
"00475",1,1,"AccessData Corp"
"18469",1,1,"ClearApp Inc"
"30418",1,1,"Exstream Software Inc"
"92337",1,1,"Verano Inc"
"83494",1,1,"Solutions Plus Inc"
"98094",1,1,"WorkLight Inc"
"78588",1,1,"SSH Commun Sec Oy"
"57671",1,1,"Math Corp"
"88991",1,1,"ToLuna PLC"
"71418",1,1,"Permabit Inc"
"86325",1,1,"Stream International Inc"
"80277",1,1,"Santeon Inc"
"89416",1,1,"Travel Channel Inc"
"44781",1,1,"HostelBookers.com Ltd"
"94765",1,1,"webHancer Corp"
"64069",1,1,"Neovest Holdings Inc"
"27057",1,1,"e-dimension"
"98438",1,1,"XpenseWise Inc"
"83496",1,1,"Solix Internet Inc"
"77581",1,1,"Rom Tech Inc"
"05838",1,1,"AESign Evertrust Inc"
"30176",1,1,"Examen Inc"
"53007",1,1,"Lianking"
"63922",1,1,"NAVIS Technologies Inc"
"M5659",1,1,"Internet Gold-Golden Lines Ltd"
"04040",1,1,"AristaSoft Corp"
"84789",1,1,"SpecialChem SA"
"73895",1,1,"Psyche Systems Corp"
"78670",1,1,"SafeRent Inc"
"28869",1,1,"Elliptic Semiconductor Inc"
"88283",1,1,"Thetus Corp"
"46003",1,1,"Instant Reaction Enterprise"
"69326",1,1,"P-Cube Corp"
"29222",1,1,"equIP"
"24233",1,1,"Dean Evans & Associates Inc"
"65172",1,1,"Newpoint Technologies Inc"
"92305",1,1,"Senetas Corp Ltd"
"98377",1,1,"XOsoft Inc"
"45598",1,1,"Industria Solutions Inc"
"44798",1,1,"Imperva Inc"
"88681",1,1,"TigerJet Network Inc"
"22673",1,1,"Criterion Inc"
"90176",1,1,"Twingo Systems Inc"
"47978",1,1,"Joikusoft Oy Ltd"
"23732",1,1,"DAFCA Inc"
"75599",1,1,"Recruitmax Software Inc"
"05412",1,1,"Avalara Inc"
"93076",1,1,"Virtutech Inc"
"98177",1,1,"World-Check"
"45136",1,1,"iMimic Networking Inc"
"27078",1,1,"eSpew.com"
"42382",1,1,"Helmi Technologies Inc"
"25989",1,1,"DOVICO Enterprises Inc"
"01847",1,1,"Allfinanz Inc"
"46079",1,1,"Internet Solutions Group"
"58539",1,1,"MEI Software Systems"
"00585",1,1,"ActiveShopper"
"65346",1,1,"NextWare Ltd"
"71720",1,1,"Pharos Business Solution"
"72402",1,1,"Pipeline Software Inc"
"68304",1,1,"OneProspect Technologies"
"92841",1,1,"Visual Soft"
"70346",1,1,"Patient Care Technologies Inc"
"24771",1,1,"Delta Health Technologies LLC"
"36405",1,1,"Gearworks Inc"
"87636",1,1,"Patrick Townsend & Assos Inc"
"58942",1,1,"Mercury Mail Inc"
"54386",1,1,"Loral Skynet"
"30425",1,1,"FM:Systems Inc"
"83068",1,1,"SkillJam Technologies Corp"
"82160",1,1,"CPNI Inc"
"73286",1,1,"PopCap Games Inc"
"00596",1,1,"Acrendo Software Inc"
"80437",1,1,"Satori Labs Inc"
"57031",1,1,"Mark Farrah Associates"
"68630",1,1,"Orion Technologies Inc"
"45657",1,1,"InfoImage Inc"
"89408",1,1,"Transworld Systems Inc"
"87147",1,1,"System Development Co Ltd"
"44982",1,1,"IPIX Corp"
"91380",1,1,"Universal Scientific Indl Co"
"03901",1,1,"Apere Inc"
"83568",1,1,"Sony Online Entertainment LLC"
"75482",1,1,"Airpoint Ltd"
"49331",1,1,"KeyLink Systems"
"36516",1,1,"GFG Group Ltd"
"12427",1,1,"BuyerZone.com"
"96682",1,1,"WHITTMANHART Inc"
"71528",1,1,"Pershing LLC"
"50431",1,1,"Kubotek USA Inc"
"46167",1,1,"InfoTronics Inc"
"60915",1,1,"Monetrics Inc"
"00803",1,1,"Agiss Software Corp(Agiss)"
"29023",1,1,"ELOGIC Technologies Pvt Ltd"
"45823",1,1,"Intelligent Environments Group"
"87691",1,1,"Tattoo Media Inc"
"01409",1,1,"Aldebaron Inc"
"53022",1,1,"Liberty Information Management"
"53687",1,1,"LITIGEX Inc"
"80515",1,1,"Saville Systems Ireland Ltd"
"45960",1,1,"InnaPhase Corp"
"25985",1,1,"Dovarri Inc"
"64125",1,1,"Neutron Enterprises Inc"
"91546",1,1,"Upp Technology Inc"
"36109",1,1,"Fusion Software Technologies"
"70208",1,1,"ParTech Inc"
"60632",1,1,"Mobien Technologies Pvt Ltd"
"05135",1,1,"BPL Africa"
"45719",1,1,"Ingrian Networks Inc"
"30413",1,1,"FGM Inc"
"67569",1,1,"Oculan Corp"
"13105",1,1,"Cetova Corp"
"09199",1,1,"Bit9 LLC"
"03364",1,1,"Andera Inc"
"60824",1,1,"Mobilians International Inc"
"29599",1,1,"Escrowdesk(SM)LLC"
"00903",1,1,"Ahnlab Inc"
"00251",1,1,"Abaco International Group"
"21235",1,1,"Contrado"
"26949",1,1,"Bull Evidian"
"59483",1,1,"Micro Focus Group PLC"
"46098",1,1,"Interactive Technologies Svcs"
"23599",1,1,"Cymphonix Corp"
"65243",1,1,"newScale Inc"
"68335",1,1,"Oodle Inc"
"15663",1,1,"Cerebra Integrated Tech Ltd"
"23803",1,1,"Datalight Inc"
"00923",1,1,"AimaSoft Inc"
"58478",1,1,"Media1st.com"
"12781",1,1,"Bytemobile Inc"
"29119",1,1,"Embanet Corp"
"77551",1,1,"Rolfe & Nolan PLC"
"36403",1,1,"G2 SwitchWorks Corp"
"73149",1,1,"Pollex Mobile Software Co Ltd"
"04576",1,1,"Bourse Data Ltd"
"83479",1,1,"Societe Auxiliaire d'Informati"
"29013",1,1,"Easycall International Pte Ltd"
"23828",1,1,"Datasquirt"
"83611",1,1,"South River Technologies LLC"
"87785",1,1,"Tech Computer Office Ltd"
"44775",1,1,"Intercept Technology Inc"
"51808",1,1,"LASON Inc"
"98561",1,1,"Intelligenxia Inc"
"37269",1,1,"Genticity Inc"
"50614",1,1,"LBi Software Engineering Inc"
"24956",1,1,"Deploy Solutions Inc"
"67079",1,1,"OAO Healthcare Solutions Inc"
"69046",1,1,"Ovid Technologies Inc"
"29907",1,1,"Euronet Worldwide"
"20054",1,1,"CommerceQuest Inc"
"46078",1,1,"Internet Ventures Inc"
"36375",1,1,"GFI Software Ltd"
"44926",1,1,"International Computers Ltd"
"75168",1,1,"Radiant Logic Inc"
"81823",1,1,"Seven Corp"
"36515",1,1,"Gameshastra Inc"
"35998",1,1,"Fujitsu Systems Europe Ltd"
"68405",1,1,"Opticom Inc"
"84863",1,1,"Splinex Technology Inc"
"25494",1,1,"Discovery.com"
"23743",1,1,"DataX Ltd"
"63947",1,1,"nCipher Inc"
"62566",1,1,"Multimax Inc"
"10640",1,1,"Breach Security Inc"
"98549",1,1,"XCome Technology Co Ltd"
"45622",1,1,"Interface Software Inc"
"68284",1,1,"186K.Net"
"46703",1,1,"JNetDirect Inc"
"55327",1,1,"MK Group"
"92833",1,1,"visionGATEWAY Inc"
"21076",1,1,"Contec Innovations Inc"
"12393",1,1,"Byte Software"
"69634",1,1,"PDS"
"52184",1,1,"Lean Horizons Consulting LLC"
"59321",1,1,"Me.dium Inc"
"09789",1,1,"Bond Intl Software Intl PLC"
"62754",1,1,"MusicNet Inc"
"02080",1,1,"AlphaBlox Corp"
"12906",1,1,"CADopia LLC"
"78581",1,1,"SRB International"
"46846",1,1,"Internet Connectivity Group"
"71946",1,1,"Physicians Online Inc"
"22751",1,1,"Crossgate AG"
"78608",1,1,"SS8 Networks Inc"
"43384",1,1,"HireRight Inc"
"75872",1,1,"Reflex Security Inc"
"05619",1,1,"BVRP Software UK"
"85773",1,1,"StatPro Group PLC"
"83259",1,1,"Soft Solutions Ltd"
"80427",1,1,"SAS India Pvt Ltd"
"51840",1,1,"Lattice Technology"
"93059",1,1,"voiceglo"
"28933",1,1,"Emote Games Ltd"
"41459",1,1,"Harris Interactive Service"
"00833",1,1,"Africa Online Inc"
"85505",1,1,"Star Bridge Systems Inc"
"03231",1,1,"ANXeBusiness Corp"
"71938",1,1,"PhyCom Corp"
"23944",1,1,"Cyberventures Sdn Bhd"
"69222",1,1,"PMH Asia Pte Ltd"
"17271",1,1,"Circuit Semantics Inc"
"84664",1,1,"Sparta Systems Inc"
"75624",1,1,"Red Clay Consulting Inc"
"72700",1,1,"Planet Group Inc"
"70975",1,1,"Penultimate Corp"
"29511",1,1,"Entrieva Inc"
"37226",1,1,"GeNUIT Inc"
"83233",1,1,"Simplyzigzag Ltd"
"83185",1,1,"SmartContractor Inc"
"76761",1,1,"Rise Storage Networks"
"33858",1,1,"Fixstars Corp"
"45471",1,1,"ID Insight Inc"
"73639",1,1,"Portaga Inc"
"88057",1,1,"TeleDataCast Kft"
"26213",1,1,"Droplets Inc"
"90284",1,1,"UBIS GmbH"
"55182",1,1,"LynuxWorks Inc"
"38528",1,1,"Grand-Flo Solution Bhd"
"44703",1,1,"IPD Group Inc"
"22051",1,1,"Cortex Business Solutions Inc"
"84663",1,1,"Spare Backup Inc"
"92357",1,1,"Venture Infotek Global Pvt Ltd"
"88276",1,1,"Sixbell Nekotec Solutions"
"00252",1,1,"InfiNETe Technology Solutions"
"40222",1,1,"Gulf Business Machines"
"95285",1,1,"West Group"
"21219",1,1,"Contivo Inc"
"69684",1,1,"PCCW Teleservices(Hong Kong)"
"80456",1,1,"SavaJe Technologies"
"46216",1,1,"IntelliSense Software Corp"
"74659",1,1,"Pulse Systems Inc"
"46177",1,1,"InterMute Inc"
"78686",1,1,"Safe Software Inc"
"58474",1,1,"Mediaring.com Ltd"
"39302",1,1,"Green Hills Software Inc"
"12048",1,1,"Bull Smart Cards"
"46144",1,1,"Investronica Inc"
"01143",1,1,"Airtime Management Inc"
"30588",1,1,"Aithent Inc"
"56180",1,1,"Managed Object Solutions Inc"
"86775",1,1,"Guangzhou Suntek Group Co Ltd"
"55408",1,1,"MYOB Ltd"
"13038",1,1,"C-MI Labs Plc"
"66642",1,1,"Northgate Technologies Ltd"
"94731",1,1,"Web4 Inc"
"33613",1,1,"First Research Inc"
"65519",1,1,"NIWS Co Ltd"
"14198",1,1,"CargoWise edi"
"81920",1,1,"Shandong Langchao Cheeloosoft"
"45194",1,1,"IBilt Technologies Ltd"
"98347",1,1,"Xplana Inc"
"83077",1,1,"Skyway Software Inc"
"54052",1,1,"LogLogic Inc"
"86271",1,1,"Strategic Data Corp"
"82974",1,1,"Simstar Internet Solutions"
"12737",1,1,"Cadence Co"
"60946",1,1,"Moniker Online Services LLC"
"63821",1,1,"Natl Transp Exchange Inc"
"65436",1,1,"Nippon RAD Inc"
"89120",1,1,"TradeCapture Inc"
"23428",1,1,"Dalcon Tech(Medical Resources)"
"86660",1,1,"InStranet Inc"
"21098",1,1,"Contex A/S"
"80933",1,1,"OM Technology AB"
"45462",1,1,"HyPerformix Inc"
"68446",1,1,"OPoker.com"
"25527",1,1,"Diva Corp"
"00593",1,1,"AccuRev Inc"
"26769",1,1,"EWI Holdings Inc"
"16686",1,1,"Chevin Ltd"
"92644",1,1,"Visual Insights Inc"
"41168",1,1,"Hardcat"
"31796",1,1,"Finjan Software Inc"
"94748",1,1,"Webb Interactive Services Inc"
"81088",1,1,"ScreamingMedia Inc"
"48367",1,1,"Just2clicks.com PLC"
"09581",1,1,"Blue Port Technologies Inc"
"33815",1,1,"Fitch Risk Advisory"
"58415",1,1,"MedAptus Inc"
"10791",1,1,"Brigade Solutions Inc"
"20341",1,1,"Communications Research Inc"
"12498",1,1,"CBS MarketWatch"
"59093",1,1,"Message Systems Inc"
"90925",1,1,"Unipalm PLC"
"23699",1,1,"Danware Data A/S"
"46094",1,1,"Bid.Com International Inc"
"25556",1,1,"Digitec 2000-Internet Assets"
"00576",1,1,"Actix Ltd"
"58633",1,1,"Medical Imaging Applications"
"82865",1,1,"SimCorp A/S"
"69270",1,1,"Ozhosting.com"
"25849",1,1,"Dot VN Inc"
"55969",1,1,"BPO Management Services Inc"
"63094",1,1,"My Medical CD Ltd"
"03454",1,1,"Andromedia Inc"
"20347",1,1,"Communicate.com Inc"
"46889",1,1,"IntApp Inc"
"89332",1,1,"Translations.com"
"21259",1,1,"Conxion Corp"
"54090",1,1,"Logicalis Inc"
"43740",1,1,"HomeGrocer.com"
"92284",1,1,"Velagio"
"36524",1,1,"Gameforge AG"
"23650",1,1,"DAX Technologies Corp"
"88769",1,1,"TIO Networks Corp"
"78287",1,1,"Safend Inc"
"87803",1,1,"TeleGea Inc"
"16410",1,1,"Chengchia International Data"
"59111",1,1,"MetaInfo Inc"
"70430",1,1,"paybox.net AG"
"85912",1,1,"Sterling Mgmt Solutions Corp"
"83290",1,1,"Solid Cactus Inc"
"54634",1,1,"Axyn Corp"
"17890",1,1,"Citytwist"
"34619",1,1,"Forest Technology Group"
"20531",1,1,"CDB Software Inc"
"81828",1,1,"Sentillion Inc"
"68365",1,1,"OpenService Inc"
"56102",1,1,"Makeena Corp"
"00222",1,1,"AMS Services Inc"
"50628",1,1,"KCIE"
"44124",1,1,"HotelsCombined.com Inc"
"83500",1,1,"SoftPro Systems Ltd"
"68325",1,1,"Ontario Systems Corp"
"03211",1,1,"Amplify.Net"
"75738",1,1,"Razer"
"46792",1,1,"InstantAction Inc"
"03886",1,1,"Aproviso Inc"
"03300",1,1,"Anchor Computer Inc"
"41016",1,1,"Hangame Co"
"90911",1,1,"Unisys"
"26693",1,1,"Dutch Exchange BV"
"12598",1,1,"CMG"
